1943,0.5210314688187387,sun,city,0,Taycan,self-driver,,38.90000275336206,38.92000275477767,415.9807802584255,-22.85558253293857,26.791156805155424
1944,0.5962541509724516,sun,city,0,Taycan,self-driver,,38.92000275477767,38.94000275619328,415.97881595720537,-22.85318398871459,26.79118974355879
1945,0.6960624382727197,sun,city,0,Taycan,self-driver,,38.94000275619328,38.96000275760889,415.97646143636666,-22.850500968750566,26.791180916376106
1946,0.7788739095031255,sun,city,0,Taycan,self-driver,,38.96000275760889,38.9800027590245,415.9736714619212,-22.847501256270334,26.791148940355924
1947,0.8811587910315377,sun,city,0,Taycan,self-driver,,38.9800027590245,39.00000276044011,415.97052165772766,-22.84411810315214,26.79101841353986
1948,0.9715793403796356,sun,city,0,Taycan,self-driver,,39.00000276044011,39.02000276185572,415.9670005538501,-22.840389001183212,26.790702257305384
1949,1.0647298106355851,sun,city,0,Taycan,self-driver,,39.02000276185572,39.04000276327133,415.96318272920325,-22.836184818297625,26.790161088458262
1950,1.1640800414918424,sun,city,0,Taycan,self-driver,,39.04000276327133,39.06000276468694,415.95919949235395,-22.831475832033902,26.789418372674845
1951,1.2610923717634612,sun,city,0,Taycan,self-driver,,39.06000276468694,39.08000276610255,415.9549826574512,-22.82621884997934,26.78866739134537
1952,1.380935955747478,sun,city,0,Taycan,self-driver,,39.08000276610255,39.10000276751816,415.9504607450217,-22.820409722160548,26.788151610875502
1953,1.505337711453007,sun,city,0,Taycan,self-driver,,39.10000276751816,39.12000276893377,415.9455313566141,-22.814120484050363,26.78794623099384
1954,1.6334977663512824,sun,city,0,Taycan,self-driver,,39.12000276893377,39.14000277034938,415.94017253024504,-22.807226784527302,26.78793430702717
1955,1.7741030375073767,sun,city,0,Taycan,self-driver,,39.14000277034938,39.160002771764994,415.93447152804583,-22.79968820977956,26.7880848209752
1956,1.8967726216576424,sun,city,0,Taycan,self-driver,,39.160002771764994,39.180002773180604,415.92837743554264,-22.791487482376397,26.788099741523183
1957,2.0174111547834648,sun,city,0,Taycan,self-driver,,39.180002773180604,39.200002774596214,415.9218298564665,-22.78280036058277,26.787670441088267
1958,2.118291070456479,sun,city,0,Taycan,self-driver,,39.200002774596214,39.220002776011825,415.9146564276889,-22.773807032965124,26.786757454567123
1959,2.249289796955626,sun,city,0,Taycan,self-driver,,39.220002776011825,39.240002777427435,415.9069045521319,-22.764501822181046,26.78590855107177
1960,2.392299059046939,sun,city,0,Taycan,self-driver,,39.240002777427435,39.260002778843045,415.898617208004,-22.75459846574813,26.78537508979207
1961,2.5262008039224755,sun,city,0,Taycan,self-driver,,39.260002778843045,39.280002780258656,415.88982500880957,-22.744135715067387,26.784914017596748
1962,2.645364837895672,sun,city,0,Taycan,self-driver,,39.280002780258656,39.300002781674266,415.8805672833696,-22.73318168334663,26.783971692144405
1963,2.780341331068951,sun,city,0,Taycan,self-driver,,39.300002781674266,39.320002783089876,415.8707485506311,-22.721595413982868,26.782623102189973
1964,2.965568938328729,sun,city,0,Taycan,self-driver,,39.320002783089876,39.34000278450549,415.86057968158275,-22.70935771241784,26.78178833349375
1965,3.066016292318302,sun,city,0,Taycan,self-driver,,39.34000278450549,39.3600027859211,415.850144341588,-22.696289088577032,26.781261042691767
1966,3.1909612267616954,sun,city,0,Taycan,self-driver,,39.3600027859211,39.38000278733671,415.83953634183854,-22.682510684244335,26.780538178107236
1967,3.3040700122483564,sun,city,0,Taycan,self-driver,,39.38000278733671,39.40000278875232,415.82844890560955,-22.668190957978368,26.779527094680816
1968,3.518902548287967,sun,city,0,Taycan,self-driver,,39.40000278875232,39.42000279016793,415.81674736738205,-22.653261532075703,26.778709919773974
1969,3.6464703458986625,sun,city,0,Taycan,self-driver,,39.42000279016793,39.44000279158354,415.8042361456901,-22.637756784446537,26.777727936278097
1970,3.853928494470327,sun,city,0,Taycan,self-driver,,39.44000279158354,39.46000279299915,415.7908740285784,-22.621639396995306,26.77617050765548
1971,4.0448210719213575,sun,city,0,Taycan,self-driver,,39.46000279299915,39.48000279441476,415.77687733247876,-22.604824954643846,26.775105825741775
1972,4.154401958518914,sun,city,0,Taycan,self-driver,,39.48000279441476,39.50000279583037,415.76252239663154,-22.587026607245207,26.774299981014337
1973,4.318132300060784,sun,city,0,Taycan,self-driver,,39.50000279583037,39.52000279724598,415.74768755212426,-22.568656336516142,26.773208472761326
1974,4.511501136686786,sun,city,0,Taycan,self-driver,,39.52000279724598,39.54000279866159,415.73225534241647,-22.54955185763538,26.772169425035827
1975,4.708494545632599,sun,city,0,Taycan,self-driver,,39.54000279866159,39.5600028000772,415.71605682373047,-22.52985885553062,26.77045376005117
1976,4.859192276517742,sun,city,0,Taycan,self-driver,,39.5600028000772,39.58000280149281,415.69921834021807,-22.50936084985733,26.768717355444096
1977,4.987378718890144,sun,city,0,Taycan,self-driver,,39.58000280149281,39.60000280290842,415.6822576522827,-22.487828282639384,26.76748044323176
1978,5.212872673514192,sun,city,0,Taycan,self-driver,,39.60000280290842,39.62000280432403,415.6647614426911,-22.465364411473274,26.766392838559113
1979,5.370735141653819,sun,city,0,Taycan,self-driver,,39.62000280432403,39.64000280573964,415.64642321132123,-22.442359371110797,26.764886630582623
1980,5.6191084807921685,sun,city,0,Taycan,self-driver,,39.64000280573964,39.66000280715525,415.62696972861886,-22.418686980381608,26.762903501279652
1981,5.788075055668324,sun,city,0,Taycan,self-driver,,39.66000280715525,39.68000280857086,415.60709530487657,-22.39404058083892,26.76140726043377
1982,5.9438869426483985,sun,city,0,Taycan,self-driver,,39.68000280857086,39.70000280998647,415.58688836172223,-22.368318133056164,26.760092817246914
1983,6.155908574127278,sun,city,0,Taycan,self-driver,,39.70000280998647,39.72000281140208,415.5658749025315,-22.342033883556724,26.758133905241266
1984,6.367809095405308,sun,city,0,Taycan,self-driver,,39.72000281140208,39.74000281281769,415.5438338108361,-22.3149410802871,26.75591022078879
1985,6.633248552133985,sun,city,0,Taycan,self-driver,,39.74000281281769,39.7600028142333,415.52147803641856,-22.286697547882795,26.754398220102303
1986,6.762645571578462,sun,city,0,Taycan,self-driver,,39.7600028142333,39.78000281564891,415.49861731007695,-22.257389791309834,26.752994766808115
1987,7.012366219393872,sun,city,0,Taycan,self-driver,,39.78000281564891,39.800002817064524,415.4748140871525,-22.227565731853247,26.750540753360838
1988,7.200000026345761,sun,city,0,Taycan,self-driver,,39.800002817064524,39.820002818480134,415.45030772686005,-22.196756029501557,26.748310059309006
